,Biden_2020,Total_2020,Other_2020,Perc_Other_2020,Perc_Biden_2020,age_over_18_2019,age_over_65_2019,asian_2019,avg_family_size_2019,bachelors_2019,black_2019,hispanic_2019,households_speak_limited_english_2019,hs_grad_2019,median_age_2019,native_2019,other_single_race_2019,pac_isl_2019,per_capita_income_2019,pop_2019,two_plus_races_2019,unemployment_rate_2019,uninsured_2019,veterans_2019,white_2019,white_not_hispanic_2019,Winner_2020
922,147,1163,12,0.010318142734307867,0.1263972484952708,74.6,21.0,0.6,3.46,17.3,0.8,23.4,7.1,84.0,40.5,0.2,2.5,0.0,23447,2754,4.0,2.1,16.0,8.0,91.9,71.2,Trump
923,920,5625,93,0.0165333333333334,0.1635555555555555,73.4,19.7,0.1,3.0,25.4,0.7,2.1,0.1,94.2,39.9,0.7,0.2,0.0,30344,10121,1.4,0.7,4.9,7.5,96.8,95.1,Trump
924,1727,6629,107,0.016141197767385762,0.2605219490119173,75.2,19.2,0.1,2.91,18.1,1.3,5.6,0.4,90.8,40.2,0.4,0.2,0.0,23845,16108,3.2,4.2,12.1,7.4,94.9,89.8,Trump
925,147,1487,25,0.016812373907195588,0.0988567585743107,78.5,25.3,0.3,2.75,19.4,0.5,10.2,4.6,90.9,50.0,0.3,4.0,0.0,34243,2876,1.5,1.1,7.9,8.9,93.3,87.3,Trump
926,361,2390,52,0.02175732217573223,0.1510460251046025,80.6,20.5,0.5,3.17,18.8,2.8,5.2,0.3,89.1,42.7,1.0,1.5,0.0,25352,5446,1.9,1.2,7.4,7.2,92.4,89.0,Trump
927,2099,7893,203,0.02571899151146595,0.2659318383377676,76.7,19.6,0.2,2.86,19.2,0.6,3.2,0.1,90.8,43.8,0.2,0.2,0.0,27951,15881,3.0,4.4,9.2,11.9,96.0,93.2,Trump
928,275,1899,34,0.017904160084254994,0.1448130595050026,78.9,24.4,0.1,2.7,23.6,0.5,2.2,0.0,93.9,46.7,0.4,0.7,0.0,30843,3530,2.2,1.9,7.9,7.5,96.2,94.4,Trump
929,504,3159,74,0.02342513453624573,0.1595441595441595,77.1,19.9,0.7,2.79,24.5,1.0,2.7,0.4,94.9,43.0,0.6,0.0,0.0,29230,5822,1.5,2.3,6.2,8.3,96.2,94.1,Trump
930,635,2712,49,0.01806784660766958,0.2341445427728613,81.5,20.3,0.1,3.1,19.6,4.6,7.7,0.0,90.6,43.0,1.0,1.9,0.0,25131,6629,2.8,2.8,9.6,10.2,89.6,84.1,Trump
931,318,2752,46,0.016715116279069853,0.1155523255813953,77.6,22.8,0.5,2.79,21.8,0.7,3.4,0.8,92.4,44.3,0.4,0.1,0.1,27431,5340,1.5,2.2,5.8,9.6,96.7,93.7,Trump
932,3257,12815,311,0.02426843542723367,0.2541552867733125,70.5,14.1,0.8,3.23,33.8,1.3,5.2,1.2,94.2,35.4,0.9,0.6,0.0,29345,23847,2.1,2.6,5.1,9.2,94.3,89.9,Trump
933,924,4107,96,0.023374726077428853,0.224981738495252,74.5,18.9,0.1,2.99,30.3,2.5,7.2,1.2,92.1,38.5,1.1,0.1,0.0,27442,9452,1.8,3.1,7.8,7.4,94.3,88.3,Trump
934,214,1496,29,0.019385026737968047,0.1430481283422459,79.5,26.9,0.1,2.59,24.1,0.6,7.2,1.3,95.8,48.8,0.8,4.4,0.0,28590,2502,1.6,1.9,7.9,9.2,92.4,89.8,Trump
935,8602,27245,695,0.0255092677555514,0.3157276564507249,77.3,19.3,0.6,3.02,20.9,3.0,9.5,0.7,88.5,40.3,1.2,1.2,0.0,27073,62765,2.7,4.2,9.4,8.4,91.3,84.0,Trump
936,420,2643,51,0.0192962542565267,0.1589103291713961,79.2,27.4,0.2,2.65,25.5,1.1,2.0,0.2,95.9,50.7,0.2,0.0,0.0,27424,4658,0.9,1.3,5.1,9.2,97.4,95.4,Trump
937,953,4230,90,0.021276595744680882,0.2252955082742316,77.1,18.6,0.8,2.84,22.8,2.0,11.4,0.9,91.6,38.9,0.7,2.1,0.2,26737,9658,3.2,4.0,6.6,6.7,91.0,83.1,Trump
938,11940,23855,741,0.03106267029972748,0.5005239991616014,83.4,8.9,5.1,2.97,45.6,6.2,8.3,2.2,95.8,25.1,0.4,1.5,0.2,27272,75056,4.3,4.8,5.9,9.2,82.3,76.5,Biden
939,332,2661,35,0.01315295001878991,0.1247651258925216,77.9,22.1,0.1,2.89,23.1,1.8,2.5,0.3,88.7,44.7,0.2,0.3,0.2,26420,5053,1.2,3.3,6.8,8.7,96.2,94.1,Trump
940,291,1748,32,0.01830663615560646,0.1664759725400457,78.2,24.9,0.6,2.83,23.7,0.2,3.2,0.7,92.1,46.6,0.0,0.4,0.0,26552,3022,3.5,3.9,5.4,8.9,95.4,92.4,Trump
941,591,3429,73,0.021289005540974126,0.1723534558180227,79.2,23.6,0.0,2.81,23.1,2.3,3.4,1.9,88.1,49.1,0.9,0.3,0.3,26090,6948,1.7,6.8,10.3,8.2,94.5,92.3,Trump
942,8022,23911,576,0.02408933127012669,0.3354941240433273,76.5,17.2,2.3,3.11,27.3,2.8,11.3,1.4,91.5,38.6,0.5,2.5,0.0,28813,54701,4.2,3.0,8.7,9.1,87.7,80.2,Trump
943,290,2322,41,0.017657192075796746,0.1248923341946597,73.3,18.1,1.2,2.95,25.1,0.0,15.6,4.4,84.4,39.7,0.1,2.9,0.1,29315,4917,1.4,1.3,5.4,5.2,94.2,81.4,Trump
944,90820,213552,5079,0.023783434479658472,0.4252828350940286,74.1,14.0,4.3,3.26,30.9,8.8,14.6,2.8,89.6,35.4,1.0,3.5,0.0,29530,513375,4.4,4.6,10.7,8.4,77.9,68.1,Trump
945,1736,5099,78,0.015297117081780831,0.3404589135124534,68.4,9.4,2.6,3.51,11.0,4.6,61.2,20.0,66.3,29.4,0.6,30.5,0.2,20754,22349,2.0,4.6,19.1,3.5,59.4,30.1,Trump
946,43015,86122,2664,0.03093286268317036,0.499465873992708,76.2,17.6,1.5,3.06,30.9,8.5,12.3,1.2,92.2,39.1,0.9,2.8,0.1,30974,177852,3.7,3.6,6.8,9.4,82.4,73.9,Trump
947,144,1397,16,0.01145311381531855,0.1030780243378668,76.3,23.5,0.0,2.7,22.0,1.0,5.1,0.4,96.1,44.9,0.3,1.6,0.0,35465,2506,0.6,2.5,10.3,8.9,96.4,93.0,Trump
948,386,2673,65,0.024317246539468762,0.1444070332959222,76.4,18.8,0.9,2.87,21.8,1.9,12.2,0.4,92.3,39.3,0.8,3.8,0.0,27919,5938,1.8,2.8,9.1,5.3,90.8,83.6,Trump
949,328,2092,30,0.014340344168260133,0.1567877629063097,80.5,27.3,0.7,2.59,22.3,0.3,2.2,0.0,93.0,51.4,0.5,0.0,0.0,28994,3627,1.9,2.1,8.6,10.5,96.5,94.7,Trump
950,355,2017,31,0.015369360436291446,0.1760039662865642,76.8,21.1,0.1,2.74,25.2,0.3,13.3,2.7,90.7,44.1,1.1,1.7,0.0,28060,4181,2.0,3.5,11.0,7.4,94.8,83.4,Trump
951,147,767,13,0.016949152542372947,0.1916558018252933,70.1,17.1,0.0,3.56,19.0,0.0,40.6,5.0,78.5,35.3,0.1,0.2,0.0,23033,2052,2.5,1.7,14.9,2.9,97.1,57.7,Trump
952,233,1997,33,0.016524787180771217,0.1166750125187781,70.6,14.6,0.3,3.54,13.7,0.8,36.4,11.2,78.2,35.1,0.4,8.1,0.0,24652,5603,4.0,6.5,18.2,5.3,86.4,60.6,Trump
953,2551,10779,230,0.02133778643658968,0.2366638834771314,75.4,18.3,0.6,3.0,23.3,1.0,5.4,0.2,92.3,41.2,1.4,0.5,0.0,26954,23114,2.4,3.4,7.8,8.3,94.0,89.6,Trump
954,622,3794,66,0.017395888244596813,0.1639430680021086,77.3,16.3,0.9,2.63,22.6,2.3,6.5,1.4,93.3,36.0,0.4,1.5,0.0,30442,7810,1.1,1.8,8.4,5.9,93.8,90.0,Trump
955,238,1603,24,0.014971927635683113,0.148471615720524,82.3,25.3,1.7,2.45,24.8,0.1,2.1,0.0,93.2,49.4,0.1,0.3,0.0,34230,2840,0.9,1.6,8.2,10.4,96.9,95.1,Trump
956,956,3861,92,0.023828023828023848,0.2476042476042476,76.2,19.5,1.3,3.07,24.2,0.5,3.8,0.2,95.4,43.8,0.6,0.5,0.1,27876,6889,2.1,2.4,5.1,9.8,94.9,92.2,Trump
957,44,817,11,0.01346389228886169,0.0538555691554467,74.0,22.2,0.4,2.91,32.4,0.2,4.7,2.4,94.7,41.8,0.0,2.0,0.0,27966,1574,3.4,0.7,5.9,10.3,94.0,91.6,Trump
958,467,2843,44,0.01547660921561722,0.1642631023566655,77.6,23.8,0.1,2.94,20.3,0.2,3.6,1.6,91.6,45.4,0.1,0.9,0.0,27841,5493,0.6,1.7,4.5,8.1,98.1,95.7,Trump
959,147,961,11,0.01144640998959423,0.1529656607700312,74.9,18.8,0.7,2.78,20.6,0.9,35.2,3.9,86.6,42.3,0.9,7.1,0.0,29126,2130,1.4,2.3,6.3,7.5,89.0,61.7,Trump
960,711,3899,77,0.019748653500897606,0.1823544498589382,76.0,21.0,0.0,2.84,16.5,0.5,3.2,0.1,88.5,43.7,0.5,0.1,0.0,27471,8688,4.3,5.3,7.0,7.6,94.6,92.0,Trump
961,283,1495,23,0.015384615384615441,0.1892976588628762,78.3,24.4,0.0,2.67,17.2,0.4,0.4,0.0,90.7,47.4,1.1,0.3,0.0,22672,3157,5.4,8.7,13.1,10.0,92.8,92.7,Trump
962,35566,55107,1029,0.01867276389569389,0.6453989511314352,72.1,12.0,4.6,3.46,18.1,22.3,28.9,8.7,78.9,33.7,0.5,9.0,0.2,22335,164861,4.6,5.7,18.0,6.7,58.8,40.9,Biden
963,1392,8768,100,0.011405109489051157,0.1587591240875912,80.5,18.6,0.6,3.11,15.7,3.1,2.0,0.0,79.6,41.8,0.2,0.1,0.0,21196,19222,1.0,4.9,5.4,7.1,94.9,93.3,Trump
964,1642,9364,135,0.014416915847928258,0.1753524134985049,76.2,17.3,0.6,3.21,16.1,1.0,2.2,0.4,82.1,40.7,0.0,0.3,0.0,22294,20944,1.6,5.0,7.0,6.6,96.5,95.0,Trump
965,3348,13254,245,0.01848498566470491,0.2526029877772748,76.1,15.4,0.3,3.03,20.2,2.8,1.8,0.0,89.9,41.4,0.0,0.2,0.0,27250,22409,1.5,6.3,3.5,6.9,95.2,93.8,Trump
966,825,4225,44,0.010414201183431948,0.1952662721893491,78.0,20.7,0.2,3.12,15.9,4.1,1.4,0.0,87.2,43.6,0.6,0.1,0.0,25217,8032,2.2,5.7,7.6,10.9,92.8,92.5,Trump
967,5127,20064,283,0.01410486443381187,0.2555322966507177,76.1,17.1,0.3,3.06,16.3,3.5,3.2,0.3,83.0,40.5,0.1,0.3,0.0,21869,43884,2.9,6.9,6.7,6.2,92.8,90.4,Trump
968,1573,5627,68,0.012084592145015116,0.2795450506486582,74.1,16.2,0.5,2.93,14.5,1.5,1.7,0.4,76.9,40.6,0.1,0.1,0.0,22238,12355,1.3,4.4,5.6,7.3,96.5,95.1,Trump
969,1789,10044,115,0.011449621664675447,0.1781162883313421,78.7,18.6,0.2,3.07,9.2,2.8,1.1,0.1,69.6,41.7,0.2,0.1,0.0,15501,26791,1.4,10.5,5.3,5.0,95.3,94.2,Trump
970,20901,66998,1283,0.019149825367921425,0.3119645362548136,73.6,12.9,2.4,3.21,32.1,2.9,4.2,2.1,93.1,37.5,0.1,1.4,0.0,35991,130820,2.4,3.5,4.3,9.0,90.7,87.7,Trump
971,3296,9648,162,0.016791044776119368,0.3416252072968491,77.4,18.9,0.8,2.92,19.4,7.0,6.8,2.4,84.0,41.8,0.0,1.4,0.0,27802,20058,0.4,5.3,5.8,7.8,90.4,85.1,Trump
972,7083,21751,373,0.017148636844283027,0.325640200450554,78.7,18.9,0.3,3.07,19.4,2.3,1.8,0.1,88.2,42.3,0.1,0.7,0.0,26193,47682,2.5,7.8,6.0,9.4,94.1,93.1,Trump
973,5298,14478,308,0.02127365658240077,0.3659345213427269,80.0,18.6,0.9,3.04,25.2,8.0,3.3,0.7,87.1,40.3,0.3,1.2,0.0,26413,29972,2.2,5.0,4.6,6.3,87.5,85.4,Trump
974,800,4246,48,0.011304757418747147,0.1884126236457842,76.1,16.1,1.1,3.12,13.2,0.4,0.8,0.0,85.7,41.4,0.3,0.0,0.0,24124,8305,1.4,4.4,5.0,5.3,96.9,96.1,Trump
975,1301,5661,95,0.016781487369722736,0.2298180533474651,79.6,16.5,0.3,2.88,15.2,1.3,0.9,0.4,75.6,42.2,0.2,0.4,0.0,19053,12977,0.6,9.8,4.5,4.2,97.1,96.6,Trump
976,2350,10201,150,0.014704440741103775,0.2303695716106264,77.1,19.3,0.4,3.17,11.9,1.8,1.6,0.8,84.1,43.1,0.3,0.4,0.0,23286,20176,1.7,8.3,7.1,10.0,95.5,94.3,Trump
977,10552,41998,738,0.017572265345968896,0.2512500595266441,77.9,15.3,0.7,3.13,14.7,1.1,2.0,0.1,88.5,40.4,0.2,0.5,0.0,29333,80171,1.5,3.5,3.8,8.8,95.9,94.4,Trump
978,1079,6125,86,0.014040816326530647,0.1761632653061224,77.4,18.1,0.3,2.92,13.9,0.6,3.3,1.6,79.6,41.3,0.2,0.9,0.0,22951,12764,1.1,5.8,7.5,8.7,96.9,94.7,Trump
979,1433,6434,95,0.014765309294373585,0.2227230338824992,77.7,20.9,0.0,2.93,15.3,6.3,2.5,0.0,87.0,44.0,0.0,0.0,0.0,28799,12702,0.7,4.3,7.2,6.9,93.0,90.9,Trump
980,5797,17457,308,0.017643352236925036,0.3320730938878387,81.9,16.8,1.1,2.94,28.5,3.5,2.7,2.1,89.5,35.6,0.3,0.5,0.2,23219,38837,2.9,3.7,5.4,6.3,91.4,89.6,Trump
981,19374,48878,1022,0.020909202504194146,0.3963746470804861,78.8,15.2,1.0,3.04,36.3,3.2,2.0,0.4,90.8,38.2,0.1,0.7,0.0,34025,92861,1.4,3.6,3.7,7.1,93.7,92.3,Trump
982,463,2638,16,0.006065200909780133,0.1755117513267627,77.2,20.6,0.8,2.92,14.9,0.8,2.3,0.0,83.3,42.8,0.6,0.1,0.0,30065,4784,1.9,3.2,5.7,7.7,95.8,93.7,Trump
983,1116,4136,66,0.015957446808510523,0.269825918762089,74.2,15.1,0.3,3.17,8.2,3.2,6.8,3.8,78.3,38.5,0.3,3.3,0.0,25217,10671,1.1,7.4,9.3,8.8,91.8,88.7,Trump
984,2642,11586,169,0.01458656999827379,0.2280338339375107,77.7,18.3,0.1,3.38,12.6,0.6,1.4,0.1,79.2,41.6,0.5,0.1,0.0,18778,27159,0.8,5.8,8.0,5.1,98.0,96.6,Trump
985,918,7171,74,0.01031934179333438,0.1280156184632547,77.3,19.9,0.2,3.23,12.8,0.8,2.9,0.7,76.0,42.6,0.3,0.3,0.0,18457,15885,1.3,7.3,12.4,6.2,97.1,94.6,Trump
986,8296,23863,487,0.020408163265306145,0.347651175459917,72.9,12.1,1.6,3.09,18.1,22.0,7.9,1.3,85.6,28.3,0.8,0.9,0.5,23021,71414,3.0,6.0,8.7,13.2,71.2,65.6,Trump
987,6004,18139,324,0.017862065163460006,0.3309995038315232,77.6,17.5,0.6,2.88,20.1,4.7,2.9,0.9,86.2,42.3,0.2,0.4,0.0,28802,35971,1.6,4.8,4.4,7.8,92.6,90.2,Trump
988,831,7591,83,0.010934000790409626,0.109471742853379,78.7,14.8,0.0,2.94,9.8,3.9,2.6,0.5,64.7,39.6,0.1,0.7,0.0,15391,20368,1.7,8.2,7.1,5.0,93.6,92.6,Trump
989,603,4932,49,0.009935117599351173,0.1222627737226277,77.2,19.1,0.3,3.2,10.3,0.4,2.8,0.9,73.2,41.9,0.0,0.8,0.0,21019,10193,1.5,6.7,8.6,8.0,97.0,95.0,Trump
990,731,4242,60,0.014144271570014189,0.1723243752946723,77.5,20.2,0.0,3.0,13.1,0.8,1.2,2.0,83.8,43.6,0.2,0.5,0.0,23959,9000,1.6,1.9,9.0,8.8,96.9,96.1,Trump
991,508,3309,32,0.00967059534602599,0.1535207011181626,77.9,21.5,0.8,3.3,13.3,2.1,1.4,0.3,81.8,46.0,0.0,2.2,0.0,18728,6697,2.1,4.0,10.0,8.1,92.8,92.4,Trump
992,17286,49287,976,0.01980238196684725,0.3507212855316818,75.6,16.7,1.8,2.94,22.9,4.4,3.1,1.2,90.0,38.9,0.2,0.6,0.3,28806,100474,2.6,4.3,4.8,8.1,90.2,88.0,Trump
993,1227,6132,77,0.01255707762557079,0.2000978473581213,81.4,20.2,0.1,2.89,10.3,1.5,0.7,0.0,78.1,44.3,0.4,0.0,0.0,21802,12138,2.5,7.9,6.3,7.5,95.5,95.1,Trump
994,712,2995,37,0.012353923205342232,0.2377295492487479,81.6,19.0,0.0,2.68,9.7,3.6,0.5,0.0,75.0,41.4,0.1,0.2,0.0,13856,7510,0.2,1.7,5.1,5.5,95.9,95.6,Trump
995,1355,6540,85,0.012996941896024516,0.2071865443425076,78.4,18.6,0.0,3.17,9.9,0.1,0.1,0.0,75.6,43.5,0.2,0.0,0.0,17746,14224,0.6,8.9,6.5,5.9,99.1,99.0,Trump
996,90600,152912,3452,0.022575075860625737,0.5924976457047191,79.1,13.0,3.8,2.99,43.6,14.6,7.2,3.0,91.2,34.6,0.2,2.8,0.0,34442,320601,3.8,4.5,6.8,6.1,74.9,71.0,Biden
997,1474,7068,60,0.008488964346349825,0.208545557441992,75.5,17.5,0.1,2.89,12.9,2.2,1.1,0.3,79.6,41.4,0.1,0.3,0.0,23593,14513,1.2,7.1,9.1,7.7,96.2,95.8,Trump
998,3884,16353,219,0.013392038158136166,0.237509937014615,78.4,17.5,0.3,2.84,11.3,1.0,0.8,0.3,75.2,42.2,0.0,0.1,0.0,19471,36456,1.1,11.2,4.8,4.9,97.5,97.0,Trump
999,12652,26072,520,0.019944768333844787,0.48527155569193,79.1,17.0,1.8,2.94,29.9,9.4,3.4,1.5,89.0,40.9,0.1,2.4,0.1,30711,50529,3.9,3.6,8.4,8.2,82.4,81.6,Trump
1000,794,2426,26,0.010717230008244094,0.3272877164056059,78.1,20.1,0.1,3.11,13.4,24.0,2.0,0.4,79.1,43.5,0.7,0.6,0.0,18247,6130,2.6,10.7,5.3,10.4,71.9,70.8,Trump
1001,822,3849,72,0.01870615744349191,0.2135619641465315,75.3,13.7,0.1,3.38,11.6,2.0,5.3,1.4,81.2,38.8,0.0,3.1,0.0,23638,8737,1.8,5.8,8.7,7.3,92.9,91.0,Trump
1002,1830,8706,122,0.014013324144268258,0.2101998621640248,77.6,17.9,0.3,2.96,17.6,1.9,2.2,0.0,81.0,43.0,0.2,0.2,0.0,26272,17445,1.5,6.3,6.7,8.3,95.9,94.2,Trump
1003,2205,11108,178,0.016024486856319742,0.1985055815628376,73.3,13.6,0.1,3.11,12.9,0.8,2.8,0.0,86.6,36.3,0.1,1.8,0.0,23721,24951,1.7,2.8,4.9,9.3,95.5,94.4,Trump
1004,3560,17019,253,0.0148657382924966,0.2091779775544979,75.9,18.2,0.5,3.33,17.4,4.5,6.7,1.8,87.4,39.7,0.1,2.5,0.3,24750,37248,2.6,4.6,5.7,6.6,89.6,86.5,Trump
1005,2400,11985,132,0.01101376720901126,0.2002503128911139,76.1,17.2,0.1,3.21,10.5,1.2,1.4,0.1,81.5,40.3,0.4,0.9,0.0,21231,26247,1.5,4.3,5.0,8.7,95.9,95.2,Trump
1006,920,5812,54,0.009291121816930481,0.1582931865106676,78.9,20.1,0.1,3.06,13.2,2.6,0.9,0.5,75.5,44.6,0.7,0.0,0.0,22506,10979,1.5,4.1,5.7,7.4,95.2,94.3,Trump
1007,4873,18176,239,0.013149207746478875,0.2681007922535211,78.5,20.3,0.5,2.92,17.1,1.1,1.1,0.0,89.0,43.4,0.0,0.1,0.0,27722,35555,1.3,5.6,4.9,8.3,97.0,96.2,Trump
1008,1351,4587,91,0.019838674514933485,0.2945280139524744,74.8,16.9,0.6,3.01,11.4,1.6,1.5,0.0,85.4,39.9,0.1,0.0,0.0,24830,8720,1.7,5.6,3.0,8.4,96.1,95.5,Trump
1009,18101,48941,1008,0.020596228111399384,0.3698534970678981,75.4,13.7,2.2,3.06,22.0,11.6,5.7,1.0,90.5,37.0,0.2,1.1,0.3,28606,108527,5.2,5.1,4.6,18.0,79.4,76.0,Trump
1010,1494,10971,110,0.010026433324218376,0.1361771944216571,77.1,17.9,0.3,2.84,10.8,2.3,1.0,0.2,72.8,41.3,0.0,0.3,0.0,16468,26699,1.6,10.2,5.8,6.9,95.5,95.0,Trump
1011,2400,8859,125,0.014109944689016829,0.2709109380291229,77.0,17.4,0.0,2.93,14.6,1.7,2.4,0.0,82.1,42.2,0.0,0.4,0.0,24154,18722,2.6,4.2,6.3,6.6,95.2,93.7,Trump
1012,1908,8370,117,0.013978494623655968,0.2279569892473118,75.1,16.4,0.5,3.16,11.4,4.1,1.8,0.9,76.2,40.5,0.5,0.0,0.0,20742,18729,1.5,5.8,6.9,8.7,93.3,91.5,Trump
1013,7639,20697,328,0.01584770739720731,0.3690873073392279,77.1,17.2,0.4,2.92,18.2,7.3,2.6,0.5,86.9,41.2,0.2,1.1,0.0,26212,45829,2.9,4.7,4.7,7.9,88.0,86.6,Trump
1014,2142,8110,125,0.015413070283600616,0.264118372379778,76.5,17.0,0.6,3.1,13.1,3.0,3.3,0.1,85.1,41.4,0.0,1.2,0.1,25202,15911,1.8,3.3,8.6,9.4,93.3,91.4,Trump
1015,458,2199,27,0.012278308321964526,0.2082764893133242,80.8,24.3,0.7,3.15,15.8,8.4,1.8,0.0,80.1,48.0,0.4,0.4,0.0,28114,4510,3.3,5.6,4.6,11.4,86.8,86.5,Trump
1016,5439,21512,316,0.01468947564150247,0.2528356266269989,77.0,18.0,0.6,2.91,16.5,6.4,2.1,0.0,86.7,41.8,0.2,0.4,0.0,25042,45331,2.4,5.2,6.7,7.9,90.0,88.5,Trump
1017,605,6113,55,0.008997219041387283,0.0989694094552592,77.5,17.0,0.0,2.86,13.8,0.3,0.2,0.1,74.6,42.2,0.0,0.0,0.0,18560,13369,1.6,9.5,4.6,4.2,98.1,97.9,Trump
1018,228358,386629,7625,0.01972174875655991,0.590638570826296,77.7,15.7,2.9,3.1,33.4,21.7,5.4,2.6,90.6,38.3,0.2,1.0,0.1,33251,767419,2.5,5.2,5.2,7.7,71.6,67.4,Biden
1019,8567,26280,617,0.023477929984779267,0.3259893455098934,75.6,14.7,1.4,3.14,29.5,4.6,3.5,1.8,87.3,37.8,0.3,0.7,0.0,31146,53032,1.7,5.4,5.8,7.7,91.3,88.8,Trump
1020,1608,10192,134,0.013147566718995307,0.1577708006279435,77.5,17.7,1.5,3.24,16.3,0.5,0.3,0.5,80.6,41.8,0.1,0.1,0.0,21974,22634,0.5,8.2,4.4,6.5,97.3,97.2,Trump
1021,32271,82198,1798,0.021874011533127402,0.3926007932066473,76.0,14.0,1.3,3.2,31.7,4.6,3.2,1.2,89.9,37.1,0.1,1.4,0.0,33330,165668,2.5,3.9,5.6,8.0,90.1,88.5,Trump
1022,1412,6252,60,0.009596928982725572,0.2258477287268074,79.9,17.6,0.2,2.75,14.9,0.5,1.0,0.0,75.1,43.2,0.1,0.4,0.1,18475,15260,1.3,11.0,6.1,4.0,97.3,96.8,Trump
1023,2114,13273,147,0.01107511489489943,0.159270699917125,76.6,17.1,0.4,3.18,14.2,0.8,1.2,0.0,73.5,40.0,0.8,0.1,0.1,17832,31365,1.4,6.2,5.2,5.8,96.4,95.8,Trump
1024,1504,7301,112,0.015340364333653045,0.2059991781947678,77.4,17.1,0.4,2.87,12.4,3.5,3.2,0.5,84.0,40.9,0.1,1.6,0.0,24803,14204,1.6,4.4,4.2,10.2,92.8,91.4,Trump
1025,4475,28111,399,0.014193731991035574,0.1591903525310376,76.9,16.1,0.4,3.14,14.4,0.7,1.6,0.0,81.1,40.0,0.4,0.2,0.0,22398,60357,1.3,5.8,6.5,7.0,97.0,95.8,Trump
1026,1238,6955,84,0.01207764198418404,0.1780014378145219,76.2,17.1,0.2,3.35,9.8,0.2,1.2,0.0,75.1,41.2,0.0,0.0,0.0,18124,15671,0.7,7.9,8.6,4.5,98.8,98.0,Trump
1027,481,2801,47,0.01677972152802565,0.1717243841485184,79.6,17.4,0.2,3.15,8.3,0.8,0.4,0.0,68.1,43.6,0.7,0.0,0.0,17386,6881,2.3,9.9,2.7,4.8,96.1,95.7,Trump
1028,446,4813,46,0.00955744857677121,0.0926656970704342,78.5,17.4,0.4,2.87,8.7,0.1,0.5,0.0,71.3,42.3,0.0,0.4,0.0,15838,10283,1.5,9.9,4.5,5.2,97.6,97.5,Trump
1029,1799,9135,110,0.012041598248494823,0.1969348659003831,78.4,18.5,0.3,2.76,12.1,0.4,0.8,0.3,75.7,42.4,0.2,0.2,0.0,20641,22295,1.2,12.6,4.8,4.0,97.8,97.5,Trump
1030,823,5883,74,0.012578616352201255,0.1398946115927248,77.7,17.9,0.1,3.11,9.1,0.7,0.0,0.2,75.8,42.8,0.2,0.0,0.0,19860,13417,1.2,5.4,5.1,7.2,97.8,97.8,Trump
1031,2254,10914,171,0.01566794942275984,0.2065237309877222,76.3,17.8,0.2,2.93,13.0,1.9,1.6,0.7,79.9,41.3,0.0,0.6,0.1,21480,24476,2.7,5.1,9.2,7.4,94.6,94.2,Trump
1032,939,5004,55,0.010991207034372508,0.1876498800959232,79.1,21.0,0.1,2.98,11.8,0.5,2.0,0.0,83.8,46.0,0.1,0.0,0.0,27728,9235,2.0,4.9,4.0,7.4,97.2,95.4,Trump
1033,3094,12350,189,0.015303643724696281,0.2505263157894737,76.4,18.2,0.3,3.13,16.4,6.7,2.9,0.4,84.9,40.7,0.1,0.7,0.0,24221,26902,1.6,4.3,7.1,6.7,90.7,88.6,Trump
1034,1092,4228,36,0.008514664143803197,0.2582781456953642,86.1,26.7,0.4,2.66,16.9,5.7,1.9,0.0,87.8,50.6,0.6,0.2,0.1,26994,8271,1.3,1.4,6.0,12.3,91.6,90.1,Trump
1035,11195,33549,534,0.015917016900652725,0.3336910191063817,77.9,19.4,0.9,3.0,24.2,10.5,2.5,0.7,90.5,42.2,0.4,0.6,0.1,32357,65268,2.5,3.8,6.1,8.3,85.1,83.3,Trump
1036,725,6438,49,0.0076110593351973455,0.1126126126126126,77.4,15.3,0.5,3.08,7.2,5.7,2.5,0.0,76.6,39.4,0.7,0.5,0.0,14505,17465,2.6,9.7,4.6,7.8,90.1,89.4,Trump
1037,1074,4782,75,0.015683814303638632,0.2245922208281054,76.3,19.2,0.2,2.84,13.5,1.2,0.9,0.2,87.3,42.4,0.5,0.1,0.0,25610,9283,1.1,7.3,6.5,7.6,96.8,96.1,Trump
1038,15581,43957,1020,0.023204495302227124,0.3544600404941193,79.1,13.4,0.9,3.07,30.8,4.1,2.5,0.7,87.5,34.1,0.4,0.6,0.3,25837,90802,2.4,4.9,5.0,7.6,91.4,89.5,Trump
1039,1214,5447,59,0.010831650449788954,0.222874977051588,77.1,16.8,0.1,3.0,9.5,0.0,1.1,0.0,69.7,42.3,0.0,0.0,0.0,18243,12491,0.0,16.1,4.6,3.2,99.8,98.8,Trump
1040,2722,8928,93,0.01041666666666674,0.3048835125448029,75.7,16.5,0.2,3.26,12.6,7.3,2.7,0.2,81.5,39.3,0.2,0.3,0.1,22241,19244,1.7,8.2,4.7,7.3,90.2,87.8,Trump
1041,4071,17603,235,0.013349997159575078,0.2312673976026813,79.5,21.7,0.2,2.84,19.2,0.9,1.6,0.1,88.7,44.9,0.1,0.2,0.0,29792,31192,1.2,3.0,4.6,9.1,97.4,96.3,Trump
